queried_at,raw_query,rewritten_query,query_type,year_min,year_max,geography,topics,retrieved_ark_ids,response,latency_ms,relevancy_score,faithfulness_score
2026-04-08T23:18:24.744053+00:00,Boston Traveler newspaper 1900,Boston Traveler newspaper 1900,metadata_driven,1900,1900,Boston,,mk61zt94m|k069gj472|s178bz06v|34855r786|m326tc14m|ns06bh058|4j03m932w|jh34b3119|hx124r353|qf85vk18d,"Several issues of the Boston Traveler newspaper from the year 1900 are available in the collection [1][2][4][6][7][9][10]. Specific excerpts from January 1900 issues include legal notices and advertisements, such as a citation notice for public notice requirements [3][8] and an advertisement for shorthand and typewriting instruction at the Boston Commercial College [5]. These documents provide a glimpse into the types of content published in the Boston Traveler during that year.",9052,,
2026-04-08T23:20:17.264939+00:00,what happened in boston in the 1900s,events in Boston in the 1900s,content_driven,1900,1999,Boston,events|history,,No relevant materials were found for your query in the Digital Commonwealth collection. Try rephrasing or using a more specific historical topic.,2735,,
2026-04-08T23:20:19.703434+00:00,Boston Traveler newspaper 1900,Boston Traveler newspaper 1900,metadata_driven,1900,1900,Boston,,mk61zt94m|k069gj472|s178bz06v|34855r786|m326tc14m|ns06bh058|4j03m932w|jh34b3119|hx124r353|qf85vk18d,"Several issues of the Boston Traveler newspaper from the year 1900 are available in the collection [1][2][4][6][7][9][10]. Specific excerpts from January 1900 issues include advertisements and public notices, such as a shorthand and typewriting course offered at the Boston Commercial College [5], and legal notices requiring publication in the newspaper [3][8]. These documents provide a glimpse into the content and advertisements typical of the Boston Traveler during that year.",5388,,
2026-04-08T23:24:20.031582+00:00,what happened in boston in the 1900s,events in Boston in the 1900s,content_driven,1900,1999,Boston,events|history,,No relevant materials were found for your query in the Digital Commonwealth collection. Try rephrasing or using a more specific historical topic.,2790,,
2026-04-08T23:28:33.833262+00:00,can you tell me about fire incidents,fire incidents,content_driven,,,,fire incidents,,No relevant materials were found for your query in the Digital Commonwealth collection. Try rephrasing or using a more specific historical topic.,2686,,
2026-04-08T23:28:33.848835+00:00,what happened in boston in the 1900s,events in Boston in the 1900s,content_driven,1900,1999,Boston,events|history,,No relevant materials were found for your query in the Digital Commonwealth collection. Try rephrasing or using a more specific historical topic.,2918,,
2026-04-08T23:28:50.004581+00:00,can you tell me about fire incidents,fire incidents,content_driven,,,,fire incidents,,No relevant materials were found for your query in the Digital Commonwealth collection. Try rephrasing or using a more specific historical topic.,2510,,
2026-04-08T23:28:50.020260+00:00,can you tell me about fire incidents that happened in boston,fire incidents in Boston,content_driven,,,Boston,fire incidents,,No relevant materials were found for your query in the Digital Commonwealth collection. Try rephrasing or using a more specific historical topic.,2291,,
2026-04-08T23:31:49.613126+00:00,What happened in Boston in 1900?,events in Boston in 1900,content_driven,1900,1900,Boston,events,,No relevant materials were found for your query in the Digital Commonwealth collection. Try rephrasing or using a more specific historical topic.,2770,,
2026-04-08T23:40:17.107229+00:00,What happened in Boston in 1900?,events in Boston in 1900,content_driven,1900,1900,Boston,events,zs264h88h|ww72jh90q|7w62nj197|kk91nv122|63963h71r|0z70h4843|fb49bk45c|8c97t154k|cn69tf29b|jq08ct38w,"The retrieved documents from the Boston Traveler in January 1900 primarily contain advertisements, personal notices, and business announcements, with no significant historical events or news stories highlighted. For example, there are notices about estate settlements [2], business meetings such as the annual meeting of the Boston Merchants' Association [5], and advertisements for business partnerships [8]. These documents do not provide detailed information about major events in Boston in 1900. To find more relevant historical events, consider refining the search to include specific types of news articles or broader sources.",8757,,
2026-04-08T23:40:37.453713+00:00,Fire incidents in boston,fire incidents in Boston,content_driven,,,Boston,fire incidents,zs264h88h|bk12gm710|q524s033b|n0103b388|vt156t44c|dn4048438|1n79qd258|qr46zc67z|7w62nj197|sj13h8140,"The retrieved documents do not contain relevant information about fire incidents in Boston. The only mention of a fire is related to a significant fire in Portland, Maine, which is not pertinent to the query about Boston fire incidents [1]. To find more relevant materials, consider refining the search to specify particular time periods or notable fire events in Boston's history.",3012,,
2026-04-08T23:40:38.418763+00:00,What happened in Boston in 1900?,events in Boston in 1900,content_driven,1900,1900,Boston,events,zs264h88h|ww72jh90q|7w62nj197|kk91nv122|63963h71r|0z70h4843|fb49bk45c|8c97t154k|cn69tf29b|jq08ct38w,"The retrieved documents from ""The Boston Traveler"" in January 1900 primarily contain advertisements, personal notices, and announcements of meetings and business opportunities, rather than detailed news events or significant occurrences in Boston during that time [1][4][5][8]. For instance, there is mention of the annual meeting of the Boston Merchants' Association [5] and various personal and business advertisements [1][4][8]. However, these documents do not provide substantial information about major historical events or developments in Boston in 1900. To gain a better understanding of significant events in Boston during that year, it may be helpful to refine the search to include more specific topics or types of documents, such as news articles or government records.",4187,,
2026-04-08T23:40:59.812218+00:00,Women's suffrage documents,Women's suffrage documents,metadata_driven,,,,women's suffrage,h989vc543|4168b346w|2z111h596|08612s53f|1n79hc77s|5t34tr50k|mp48wd153|xd07hd55c|mp48vn17x|5712np373,"The retrieved documents do not directly address women's suffrage, but some collections may hold relevant materials. The Victoria Woodhull Martin Papers [1] could potentially include information on women's rights, as Woodhull was a notable suffragist. Similarly, the Margaret Fuller Papers [9] might contain relevant content, given Fuller's involvement in women's rights advocacy. However, without specific excerpts, it's unclear how directly these collections pertain to suffrage. It may be beneficial to refine the search to locate documents explicitly focused on women's suffrage.",3711,,
2026-04-08T23:41:17.190022+00:00,Women's suffrage documents,Women's suffrage documents,metadata_driven,,,,women's suffrage,h989vc543|4168b346w|2z111h596|08612s53f|1n79hc77s|5t34tr50k|mp48wd153|xd07hd55c|mp48vn17x|5712np373,"The retrieved documents do not directly address women's suffrage. However, some collections may hold related materials. The Victoria Woodhull Martin Papers [1] could potentially include relevant content, as Woodhull was a notable suffragist. Similarly, the Margaret Fuller Papers [9] might contain pertinent information, given Fuller's role in advocating for women's rights. For more specific documents on women's suffrage, consider refining the search to focus on collections explicitly related to the suffrage movement.",3785,,
2026-04-08T23:41:30.343535+00:00,Fire incidents in boston,fire incidents in Boston,content_driven,,,Boston,fire incidents,zs264h88h|bk12gm710|q524s033b|n0103b388|vt156t44c|dn4048438|1n79qd258|qr46zc67z|7w62nj197|sj13h8140,"The retrieved documents do not contain relevant information about fire incidents in Boston. The only mention of a fire is in Portland, Maine, which is not related to Boston [1]. To find information specifically about fire incidents in Boston, consider refining the search terms or specifying a particular time period or event.",3320,,
